flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,label
0.019512791,-0.035908993,0.05021077,0.026087621,-0.024131529,0.08396357,0.068547875,-0.025227068,0.07125088,-0.017343078,0.018499505,-0.055703923,-0.0022539943,-0.0059891976,0.03494746,-0.07467249,0.03339437,-0.0077775083,-0.039243698,0.056061607,-0.089503236,-0.110362016,-0.015270572,-0.0372068,0.032085404,-0.0049111405,0.071332164,0.006106696,0.028816001,0.07555029,0.0468115,-0.0042667184,-0.063120194,0.02943723,0.08777495,0.06873371,-0.034316394,0.047279052,0.0677938,-0.039013766,-0.04652832,0.059910722,-0.08621338,0.042973146,-0.010956971,0.015332408,BenignTraffic
0.019512791,-0.035908993,0.05021077,0.026087621,-0.024131529,0.08396357,0.068547875,-0.025227068,0.07125088,-0.017343078,0.018499505,-0.055703923,-0.0022539943,-0.0059891976,0.03494746,-0.07467249,0.03339437,-0.0077775083,-0.039243698,0.056061607,-0.089503236,-0.110362016,-0.015270572,-0.0372068,0.032085404,-0.0049111405,0.071332164,0.006106696,0.028816001,0.07555029,0.0468115,-0.0042667184,-0.063120194,0.02943723,0.08777495,0.06873371,-0.034316394,0.047279052,0.0677938,-0.039013766,-0.04652832,0.059910722,-0.08621338,0.042973146,-0.010956971,0.015332408,AttackTraffic
-0.033693872,-0.053932242,0.049900483,-0.052812494,0.0147515405,0.015775995,0.052106142,0.015419874,0.091455355,-0.03810568,0.057558175,-0.03864955,0.01229207,-0.05300267,-0.035982374,-0.052579638,0.049203616,-0.1181654,-0.068727195,0.030677931,-0.1031857,-0.08684479,-0.033823207,0.0022474416,0.030160014,0.07124579,0.065976955,0.02468992,0.061620135,0.0013114028,0.0817039,0.055746853,-0.07697419,0.066816814,0.079900876,0.14439958,-0.050610267,0.065024614,0.058130175,-0.029331606,-0.031551093,0.05333233,-0.073726006,0.019983869,0.054518156,-0.021638088,BenignTraffic
-0.033693872,-0.053932242,0.049900483,-0.052812494,0.0147515405,0.015775995,0.052106142,0.015419874,0.091455355,-0.03810568,0.057558175,-0.03864955,0.01229207,-0.05300267,-0.035982374,-0.052579638,0.049203616,-0.1181654,-0.068727195,0.030677931,-0.1031857,-0.08684479,-0.033823207,0.0022474416,0.030160014,0.07124579,0.065976955,0.02468992,0.061620135,0.0013114028,0.0817039,0.055746853,-0.07697419,0.066816814,0.079900876,0.14439958,-0.050610267,0.065024614,0.058130175,-0.029331606,-0.031551093,0.05333233,-0.073726006,0.019983869,0.054518156,-0.021638088,AttackTraffic
-0.013920937,-0.06929107,0.025009682,0.016282696,-0.059611067,0.11558395,0.07799649,-0.0165116,0.1557638,-0.0016693324,0.05879962,-0.06974031,-0.00092585385,0.07910594,-0.050284084,-0.080146074,-0.039040115,0.023757217,-0.075259745,0.12276576,-0.04759909,-0.0778442,0.0727268,-0.078926876,0.027022723,0.02821092,0.0666707,-0.06310235,-0.0034506954,0.04203812,0.033946924,0.096789874,-0.055224895,0.04148633,0.08381535,0.09582211,0.043049127,0.077287816,0.02198328,-0.09631553,0.00019326061,0.06956634,-0.14498314,0.022176143,0.0012803394,-0.03526699,BenignTraffic
-0.013920937,-0.06929107,0.025009682,0.016282696,-0.059611067,0.11558395,0.07799649,-0.0165116,0.1557638,-0.0016693324,0.05879962,-0.06974031,-0.00092585385,0.07910594,-0.050284084,-0.080146074,-0.039040115,0.023757217,-0.075259745,0.12276576,-0.04759909,-0.0778442,0.0727268,-0.078926876,0.027022723,0.02821092,0.0666707,-0.06310235,-0.0034506954,0.04203812,0.033946924,0.096789874,-0.055224895,0.04148633,0.08381535,0.09582211,0.043049127,0.077287816,0.02198328,-0.09631553,0.00019326061,0.06956634,-0.14498314,0.022176143,0.0012803394,-0.03526699,AttackTraffic
-0.015668906,-0.06356152,0.013146605,-0.018583542,0.032686993,0.081716985,0.07267486,-0.01910778,0.066216506,-0.023985218,0.041592456,-0.046055038,0.025572915,-0.010330677,0.033718847,-0.016736861,-0.008167066,-0.04096413,-0.033760406,0.032863393,-0.07419924,-0.08446704,0.02485231,-0.058585797,0.021260561,0.007821454,0.06628497,-0.014971956,0.03835574,0.055298246,-0.0017880704,0.023513203,-0.036013443,0.08684495,0.09354283,0.08002341,0.005122808,0.05994039,0.091658995,-0.0449412,-0.07650728,-0.0015134811,-0.105718255,0.019201651,0.028312378,-0.041087426,BenignTraffic
-0.015668906,-0.06356152,0.013146605,-0.018583542,0.032686993,0.081716985,0.07267486,-0.01910778,0.066216506,-0.023985218,0.041592456,-0.046055038,0.025572915,-0.010330677,0.033718847,-0.016736861,-0.008167066,-0.04096413,-0.033760406,0.032863393,-0.07419924,-0.08446704,0.02485231,-0.058585797,0.021260561,0.007821454,0.06628497,-0.014971956,0.03835574,0.055298246,-0.0017880704,0.023513203,-0.036013443,0.08684495,0.09354283,0.08002341,0.005122808,0.05994039,0.091658995,-0.0449412,-0.07650728,-0.0015134811,-0.105718255,0.019201651,0.028312378,-0.041087426,AttackTraffic
-0.044929482,-0.055830114,0.06153641,-0.07831827,0.00064152665,0.035568364,0.07240842,0.012243968,0.100974746,-0.035911094,0.03950674,-0.023989769,-0.0030078627,-0.037818715,-0.030751681,-0.07493118,0.073060095,-0.14409666,-0.10491849,0.06345576,-0.118170515,-0.10399506,-0.03928917,0.0028381757,0.0106617715,0.09274804,0.05144036,0.016507545,0.060384467,-0.037863493,0.11907472,0.075063124,-0.095223986,0.04427265,0.0860572,0.13671425,-0.032706723,0.05219979,0.06630602,-0.05013699,-0.027158137,0.040549546,-0.0799129,0.0017699692,0.04991935,-0.03635254,BenignTraffic
-0.044929482,-0.055830114,0.06153641,-0.07831827,0.00064152665,0.035568364,0.07240842,0.012243968,0.100974746,-0.035911094,0.03950674,-0.023989769,-0.0030078627,-0.037818715,-0.030751681,-0.07493118,0.073060095,-0.14409666,-0.10491849,0.06345576,-0.118170515,-0.10399506,-0.03928917,0.0028381757,0.0106617715,0.09274804,0.05144036,0.016507545,0.060384467,-0.037863493,0.11907472,0.075063124,-0.095223986,0.04427265,0.0860572,0.13671425,-0.032706723,0.05219979,0.06630602,-0.05013699,-0.027158137,0.040549546,-0.0799129,0.0017699692,0.04991935,-0.03635254,AttackTraffic
-0.033337474,-0.053836357,0.049772102,-0.05238103,0.015208693,0.01529064,0.051648404,0.015691085,0.09161795,-0.038032845,0.058046177,-0.039088666,0.012338674,-0.053435653,-0.036331896,-0.052237958,0.04862885,-0.11779814,-0.06831513,0.030175354,-0.103105105,-0.086413436,-0.033295363,0.002165461,0.03072247,0.070624225,0.06612291,0.024924537,0.062058505,0.0022735689,0.08077933,0.055244844,-0.07660338,0.066877075,0.08003728,0.14458004,-0.0503972,0.065436155,0.057743195,-0.029229634,-0.0319049,0.05314872,-0.07381037,0.020815823,0.054923452,-0.020955585,BenignTraffic
-0.033337474,-0.053836357,0.049772102,-0.05238103,0.015208693,0.01529064,0.051648404,0.015691085,0.09161795,-0.038032845,0.058046177,-0.039088666,0.012338674,-0.053435653,-0.036331896,-0.052237958,0.04862885,-0.11779814,-0.06831513,0.030175354,-0.103105105,-0.086413436,-0.033295363,0.002165461,0.03072247,0.070624225,0.06612291,0.024924537,0.062058505,0.0022735689,0.08077933,0.055244844,-0.07660338,0.066877075,0.08003728,0.14458004,-0.0503972,0.065436155,0.057743195,-0.029229634,-0.0319049,0.05314872,-0.07381037,0.020815823,0.054923452,-0.020955585,AttackTraffic
-0.034168422,-0.06349774,0.032896083,-0.0002410002,-0.038964666,0.12248625,0.07264994,-0.013879959,0.1606351,0.006222058,0.06746048,-0.07913153,0.0037550367,0.05890872,-0.05005496,-0.06713789,-0.022330005,0.00091928244,-0.059712864,0.10038911,-0.048653275,-0.09260677,0.05620696,-0.07685533,0.01895694,0.00032846816,0.06405197,-0.037059292,-0.01273191,0.051440552,-0.004014016,0.081350535,-0.05437068,0.050956815,0.073282845,0.09180533,0.039146703,0.073175386,0.020146966,-0.10473034,-0.027390981,0.058078196,-0.12399716,0.0034076832,0.0039339885,-0.026338637,BenignTraffic
-0.034168422,-0.06349774,0.032896083,-0.0002410002,-0.038964666,0.12248625,0.07264994,-0.013879959,0.1606351,0.006222058,0.06746048,-0.07913153,0.0037550367,0.05890872,-0.05005496,-0.06713789,-0.022330005,0.00091928244,-0.059712864,0.10038911,-0.048653275,-0.09260677,0.05620696,-0.07685533,0.01895694,0.00032846816,0.06405197,-0.037059292,-0.01273191,0.051440552,-0.004014016,0.081350535,-0.05437068,0.050956815,0.073282845,0.09180533,0.039146703,0.073175386,0.020146966,-0.10473034,-0.027390981,0.058078196,-0.12399716,0.0034076832,0.0039339885,-0.026338637,AttackTraffic
-0.01577748,-0.063509956,0.013066007,-0.01854839,0.032913916,0.08154243,0.072787926,-0.019153593,0.06632717,-0.023989161,0.041486893,-0.04609001,0.02549529,-0.010446625,0.033822205,-0.016984742,-0.007841155,-0.0407233,-0.033886336,0.032903556,-0.07428176,-0.08446066,0.024715025,-0.058570024,0.021307338,0.007702889,0.06630184,-0.014984322,0.038539737,0.055190902,-0.0015833136,0.023102988,-0.036295693,0.08673716,0.09353407,0.08008389,0.0052185543,0.060015157,0.091232866,-0.045134474,-0.07667454,-0.0014578179,-0.10600373,0.019423781,0.028560763,-0.04115361,BenignTraffic
-0.01577748,-0.063509956,0.013066007,-0.01854839,0.032913916,0.08154243,0.072787926,-0.019153593,0.06632717,-0.023989161,0.041486893,-0.04609001,0.02549529,-0.010446625,0.033822205,-0.016984742,-0.007841155,-0.0407233,-0.033886336,0.032903556,-0.07428176,-0.08446066,0.024715025,-0.058570024,0.021307338,0.007702889,0.06630184,-0.014984322,0.038539737,0.055190902,-0.0015833136,0.023102988,-0.036295693,0.08673716,0.09353407,0.08008389,0.0052185543,0.060015157,0.091232866,-0.045134474,-0.07667454,-0.0014578179,-0.10600373,0.019423781,0.028560763,-0.04115361,AttackTraffic
-0.033113867,-0.053839013,0.049679916,-0.05251216,0.015238183,0.015422901,0.051706053,0.015925258,0.09182658,-0.037494972,0.05836088,-0.039054308,0.012224179,-0.05367147,-0.036238365,-0.05218981,0.04851747,-0.11779958,-0.0681945,0.030401506,-0.103162944,-0.08634925,-0.03293351,0.0021004267,0.030890327,0.070673205,0.06625244,0.024840735,0.062183537,0.0021331348,0.08058195,0.05530027,-0.076470226,0.06708591,0.08001134,0.14459568,-0.050448507,0.06578476,0.058002036,-0.029125817,-0.03179999,0.052956916,-0.07402735,0.021046523,0.054889344,-0.021020938,BenignTraffic
-0.033113867,-0.053839013,0.049679916,-0.05251216,0.015238183,0.015422901,0.051706053,0.015925258,0.09182658,-0.037494972,0.05836088,-0.039054308,0.012224179,-0.05367147,-0.036238365,-0.05218981,0.04851747,-0.11779958,-0.0681945,0.030401506,-0.103162944,-0.08634925,-0.03293351,0.0021004267,0.030890327,0.070673205,0.06625244,0.024840735,0.062183537,0.0021331348,0.08058195,0.05530027,-0.076470226,0.06708591,0.08001134,0.14459568,-0.050448507,0.06578476,0.058002036,-0.029125817,-0.03179999,0.052956916,-0.07402735,0.021046523,0.054889344,-0.021020938,AttackTraffic
-0.07354127,0.04177737,0.033783667,0.07534973,-0.08156601,0.078463875,0.12321874,-0.036466602,0.12446137,0.023536555,0.12021712,-0.027592555,-0.023669168,-0.010325998,0.044302683,-0.19715059,-0.04682632,-0.15129337,-0.06297082,0.23389782,-0.06121888,-0.09220034,0.006404601,0.12786952,0.10368139,0.17587629,0.10515488,-0.12858036,-0.03375936,0.014981195,0.027469259,0.15002966,-0.038519565,-0.01730831,-0.085861504,0.17300484,0.062449068,0.113465995,0.05488034,0.0058236774,-0.06741491,0.040957835,-0.036851235,0.08596752,-0.09066461,0.030900583,BenignTraffic
-0.07354127,0.04177737,0.033783667,0.07534973,-0.08156601,0.078463875,0.12321874,-0.036466602,0.12446137,0.023536555,0.12021712,-0.027592555,-0.023669168,-0.010325998,0.044302683,-0.19715059,-0.04682632,-0.15129337,-0.06297082,0.23389782,-0.06121888,-0.09220034,0.006404601,0.12786952,0.10368139,0.17587629,0.10515488,-0.12858036,-0.03375936,0.014981195,0.027469259,0.15002966,-0.038519565,-0.01730831,-0.085861504,0.17300484,0.062449068,0.113465995,0.05488034,0.0058236774,-0.06741491,0.040957835,-0.036851235,0.08596752,-0.09066461,0.030900583,AttackTraffic
-0.026448296,-0.056208868,0.063465394,-0.054798737,0.0075814277,0.026219282,0.0525706,0.011659166,0.084781304,-0.035770986,0.04232265,-0.03028934,0.0075161494,-0.035309173,-0.027019806,-0.059779443,0.04994098,-0.12407078,-0.07374761,0.051090583,-0.10375565,-0.09611456,-0.028793897,-0.012354106,0.016807597,0.07225611,0.06032774,0.010760614,0.06269996,-0.011729752,0.100275025,0.062078603,-0.07728022,0.07072354,0.08285697,0.13483664,-0.036252096,0.05375497,0.061546788,-0.03991002,-0.02037955,0.0603332,-0.07497712,0.010856297,0.051717356,-0.032382198,BenignTraffic
-0.026448296,-0.056208868,0.063465394,-0.054798737,0.0075814277,0.026219282,0.0525706,0.011659166,0.084781304,-0.035770986,0.04232265,-0.03028934,0.0075161494,-0.035309173,-0.027019806,-0.059779443,0.04994098,-0.12407078,-0.07374761,0.051090583,-0.10375565,-0.09611456,-0.028793897,-0.012354106,0.016807597,0.07225611,0.06032774,0.010760614,0.06269996,-0.011729752,0.100275025,0.062078603,-0.07728022,0.07072354,0.08285697,0.13483664,-0.036252096,0.05375497,0.061546788,-0.03991002,-0.02037955,0.0603332,-0.07497712,0.010856297,0.051717356,-0.032382198,AttackTraffic
-0.017359925,-0.07087667,0.019548105,0.021098599,-0.06217538,0.116246015,0.07961236,-0.023274027,0.16021028,0.0065995213,0.055484362,-0.07397122,0.0007780567,0.0816545,-0.0409695,-0.081315875,-0.046355195,0.031973563,-0.070099995,0.12769493,-0.04245166,-0.07266586,0.07773252,-0.07001078,0.026031442,0.03533911,0.068599835,-0.06732816,0.00568752,0.04166968,0.041995756,0.09473374,-0.061395716,0.040426586,0.09058764,0.09332074,0.044440575,0.08357538,0.018213525,-0.09548669,-0.0035803914,0.06413349,-0.14927232,0.021158429,-0.005779909,-0.034647234,BenignTraffic
-0.017359925,-0.07087667,0.019548105,0.021098599,-0.06217538,0.116246015,0.07961236,-0.023274027,0.16021028,0.0065995213,0.055484362,-0.07397122,0.0007780567,0.0816545,-0.0409695,-0.081315875,-0.046355195,0.031973563,-0.070099995,0.12769493,-0.04245166,-0.07266586,0.07773252,-0.07001078,0.026031442,0.03533911,0.068599835,-0.06732816,0.00568752,0.04166968,0.041995756,0.09473374,-0.061395716,0.040426586,0.09058764,0.09332074,0.044440575,0.08357538,0.018213525,-0.09548669,-0.0035803914,0.06413349,-0.14927232,0.021158429,-0.005779909,-0.034647234,AttackTraffic
0.019514944,-0.035911594,0.05020652,0.026081257,-0.024129782,0.08396215,0.06854561,-0.025215432,0.071245484,-0.01734205,0.018500824,-0.055698697,-0.0022645518,-0.0060004406,0.034941174,-0.0746631,0.033392053,-0.007776074,-0.039238278,0.056055225,-0.08949886,-0.1103691,-0.015272766,-0.037209395,0.03209408,-0.0049100276,0.071330786,0.006103713,0.028817687,0.075559855,0.046795495,-0.004267933,-0.06311425,0.029434249,0.08777097,0.06873424,-0.03431655,0.047272522,0.06779118,-0.039018508,-0.046535514,0.059905127,-0.086212434,0.042969987,-0.010962175,0.015323713,BenignTraffic
0.019514944,-0.035911594,0.05020652,0.026081257,-0.024129782,0.08396215,0.06854561,-0.025215432,0.071245484,-0.01734205,0.018500824,-0.055698697,-0.0022645518,-0.0060004406,0.034941174,-0.0746631,0.033392053,-0.007776074,-0.039238278,0.056055225,-0.08949886,-0.1103691,-0.015272766,-0.037209395,0.03209408,-0.0049100276,0.071330786,0.006103713,0.028817687,0.075559855,0.046795495,-0.004267933,-0.06311425,0.029434249,0.08777097,0.06873424,-0.03431655,0.047272522,0.06779118,-0.039018508,-0.046535514,0.059905127,-0.086212434,0.042969987,-0.010962175,0.015323713,AttackTraffic
-0.17350903,-0.049625523,0.034727596,0.036616314,-0.09191259,0.09435373,-0.008188941,0.10004145,0.11594723,0.01473413,0.08619556,-0.22913659,0.18877414,-0.04105711,0.24559808,-0.4238926,-0.19969347,-0.2264585,-0.2260404,0.38129163,-0.32344216,0.043988634,0.0982496,0.18695876,0.061901227,0.46558022,0.014318086,-0.20177746,0.13660786,0.16538513,0.14517647,0.07281257,0.021768399,0.06760519,-0.090430774,0.23297803,0.044687666,-0.04487633,0.22379366,-0.06676024,-0.039901875,0.24224302,-0.03139337,-0.014061507,-0.2692477,0.017479822,BenignTraffic
-0.17350903,-0.049625523,0.034727596,0.036616314,-0.09191259,0.09435373,-0.008188941,0.10004145,0.11594723,0.01473413,0.08619556,-0.22913659,0.18877414,-0.04105711,0.24559808,-0.4238926,-0.19969347,-0.2264585,-0.2260404,0.38129163,-0.32344216,0.043988634,0.0982496,0.18695876,0.061901227,0.46558022,0.014318086,-0.20177746,0.13660786,0.16538513,0.14517647,0.07281257,0.021768399,0.06760519,-0.090430774,0.23297803,0.044687666,-0.04487633,0.22379366,-0.06676024,-0.039901875,0.24224302,-0.03139337,-0.014061507,-0.2692477,0.017479822,AttackTraffic
-0.024061065,0.030421577,0.03629938,-0.0071324985,-0.093635336,0.08272686,0.035626717,-0.093360394,0.06995909,0.0050586294,0.02265396,-0.11754076,0.12555002,-0.065924674,0.015117958,-0.32268846,-0.13291055,-0.035556216,-0.028052151,0.19855738,-0.16334632,-0.0076514445,0.075104475,0.09866427,0.06699243,0.21792081,0.13259691,-0.26556504,0.028759837,0.030587502,0.002548119,0.10285416,0.013644204,0.07024367,-0.13636321,0.184706,0.030415118,0.09325591,0.09332213,0.010268065,-0.0999539,0.07683289,-0.123338364,0.13466772,-0.045074508,-0.03543313,BenignTraffic
-0.024061065,0.030421577,0.03629938,-0.0071324985,-0.093635336,0.08272686,0.035626717,-0.093360394,0.06995909,0.0050586294,0.02265396,-0.11754076,0.12555002,-0.065924674,0.015117958,-0.32268846,-0.13291055,-0.035556216,-0.028052151,0.19855738,-0.16334632,-0.0076514445,0.075104475,0.09866427,0.06699243,0.21792081,0.13259691,-0.26556504,0.028759837,0.030587502,0.002548119,0.10285416,0.013644204,0.07024367,-0.13636321,0.184706,0.030415118,0.09325591,0.09332213,0.010268065,-0.0999539,0.07683289,-0.123338364,0.13466772,-0.045074508,-0.03543313,AttackTraffic
0.018720467,-0.036253817,0.048571154,0.025623415,-0.024538675,0.08382386,0.06756452,-0.024496788,0.07332867,-0.01644437,0.01893906,-0.056010947,-0.0024679638,-0.0076884963,0.036543272,-0.07395348,0.03444793,-0.0095086135,-0.039277557,0.057548806,-0.08973651,-0.11061268,-0.012415927,-0.03593192,0.031732295,-0.003848141,0.07105265,0.005788061,0.028244883,0.07424906,0.046600826,-0.0038437769,-0.06258969,0.032505095,0.08628835,0.06778392,-0.034853775,0.04721503,0.067693226,-0.03902761,-0.046414323,0.061048172,-0.08545482,0.04158659,-0.010553427,0.014916081,BenignTraffic
0.018720467,-0.036253817,0.048571154,0.025623415,-0.024538675,0.08382386,0.06756452,-0.024496788,0.07332867,-0.01644437,0.01893906,-0.056010947,-0.0024679638,-0.0076884963,0.036543272,-0.07395348,0.03444793,-0.0095086135,-0.039277557,0.057548806,-0.08973651,-0.11061268,-0.012415927,-0.03593192,0.031732295,-0.003848141,0.07105265,0.005788061,0.028244883,0.07424906,0.046600826,-0.0038437769,-0.06258969,0.032505095,0.08628835,0.06778392,-0.034853775,0.04721503,0.067693226,-0.03902761,-0.046414323,0.061048172,-0.08545482,0.04158659,-0.010553427,0.014916081,AttackTraffic
-0.015773036,-0.0635095,0.013060456,-0.018549088,0.032904897,0.08154737,0.07277774,-0.019150984,0.066327855,-0.02398432,0.041491393,-0.046089105,0.025505176,-0.010440916,0.033828042,-0.016976131,-0.0078524165,-0.04071872,-0.033879373,0.032903343,-0.074279234,-0.08445084,0.024723852,-0.05856124,0.021300796,0.0077092964,0.06630284,-0.014975456,0.038524173,0.055188797,-0.0015845783,0.023112679,-0.036294147,0.08674365,0.093538985,0.080081135,0.0052149836,0.06001407,0.09124158,-0.04512707,-0.076678626,-0.0014575534,-0.10599449,0.019423326,0.028558243,-0.041139446,BenignTraffic
-0.015773036,-0.0635095,0.013060456,-0.018549088,0.032904897,0.08154737,0.07277774,-0.019150984,0.066327855,-0.02398432,0.041491393,-0.046089105,0.025505176,-0.010440916,0.033828042,-0.016976131,-0.0078524165,-0.04071872,-0.033879373,0.032903343,-0.074279234,-0.08445084,0.024723852,-0.05856124,0.021300796,0.0077092964,0.06630284,-0.014975456,0.038524173,0.055188797,-0.0015845783,0.023112679,-0.036294147,0.08674365,0.093538985,0.080081135,0.0052149836,0.06001407,0.09124158,-0.04512707,-0.076678626,-0.0014575534,-0.10599449,0.019423326,0.028558243,-0.041139446,AttackTraffic
0.039951917,-0.038822547,0.05076526,0.017614014,-0.021768946,0.07839519,0.06566492,-0.032692652,0.062488843,-0.02729075,-0.0068292245,-0.060933985,-0.007490501,0.0104943365,0.048164055,-0.089335866,0.033939168,-0.014697872,-0.048875574,0.06648183,-0.09596693,-0.10619239,-0.011443248,-0.02434627,0.030725475,0.003078187,0.0732041,-0.0005122889,0.047669824,0.058656458,0.08732356,-0.01244499,-0.058196552,0.02914166,0.07959519,0.05913285,-0.04914601,0.045552887,0.05478678,-0.03586943,-0.04199331,0.07671024,-0.06831141,0.03735448,-0.023680229,0.0074873716,BenignTraffic
0.039951917,-0.038822547,0.05076526,0.017614014,-0.021768946,0.07839519,0.06566492,-0.032692652,0.062488843,-0.02729075,-0.0068292245,-0.060933985,-0.007490501,0.0104943365,0.048164055,-0.089335866,0.033939168,-0.014697872,-0.048875574,0.06648183,-0.09596693,-0.10619239,-0.011443248,-0.02434627,0.030725475,0.003078187,0.0732041,-0.0005122889,0.047669824,0.058656458,0.08732356,-0.01244499,-0.058196552,0.02914166,0.07959519,0.05913285,-0.04914601,0.045552887,0.05478678,-0.03586943,-0.04199331,0.07671024,-0.06831141,0.03735448,-0.023680229,0.0074873716,AttackTraffic
-0.03887856,-0.051711623,0.06440379,-0.07427746,-0.0115076415,0.027467236,0.081332535,0.013426591,0.08838486,-0.03685603,0.02925445,-0.03088471,-0.0039967615,-0.03244901,-0.041441463,-0.09026301,0.06733166,-0.14352834,-0.11693724,0.058695678,-0.11806717,-0.094339564,-0.039221503,-0.0037636496,0.015557457,0.089710005,0.057039604,0.018083155,0.06336773,-0.037595116,0.12856476,0.07329057,-0.095564105,0.03699066,0.07861763,0.13231657,-0.031860515,0.05813364,0.06613737,-0.06187173,-0.018015474,0.045999628,-0.07678895,0.011235362,0.039995216,-0.022273907,BenignTraffic
-0.03887856,-0.051711623,0.06440379,-0.07427746,-0.0115076415,0.027467236,0.081332535,0.013426591,0.08838486,-0.03685603,0.02925445,-0.03088471,-0.0039967615,-0.03244901,-0.041441463,-0.09026301,0.06733166,-0.14352834,-0.11693724,0.058695678,-0.11806717,-0.094339564,-0.039221503,-0.0037636496,0.015557457,0.089710005,0.057039604,0.018083155,0.06336773,-0.037595116,0.12856476,0.07329057,-0.095564105,0.03699066,0.07861763,0.13231657,-0.031860515,0.05813364,0.06613737,-0.06187173,-0.018015474,0.045999628,-0.07678895,0.011235362,0.039995216,-0.022273907,AttackTraffic
-0.063215114,-0.1283516,0.0049626157,0.006572649,0.15394092,0.0044989856,0.12523371,-0.023846686,0.061474457,-0.044788405,-0.0014986815,-0.11162436,0.045264747,-0.007562829,-0.019348063,0.054588445,-0.11211479,-0.09355055,0.010820575,0.23144476,-0.08412428,-0.18860441,0.03414253,-0.07029082,0.05258853,0.015977547,-0.026020255,0.0018801969,-0.030418336,0.16338284,0.027608674,-0.06493079,-0.013329621,-0.027451657,0.12702681,0.12965281,-0.0020365492,0.08553074,0.14240426,-0.10884628,-0.038339455,-0.053627297,-0.05085893,0.1452102,-0.06809984,0.019328818,BenignTraffic
-0.063215114,-0.1283516,0.0049626157,0.006572649,0.15394092,0.0044989856,0.12523371,-0.023846686,0.061474457,-0.044788405,-0.0014986815,-0.11162436,0.045264747,-0.007562829,-0.019348063,0.054588445,-0.11211479,-0.09355055,0.010820575,0.23144476,-0.08412428,-0.18860441,0.03414253,-0.07029082,0.05258853,0.015977547,-0.026020255,0.0018801969,-0.030418336,0.16338284,0.027608674,-0.06493079,-0.013329621,-0.027451657,0.12702681,0.12965281,-0.0020365492,0.08553074,0.14240426,-0.10884628,-0.038339455,-0.053627297,-0.05085893,0.1452102,-0.06809984,0.019328818,AttackTraffic
-0.030173458,-0.052822478,0.053578667,-0.050852355,0.010896752,0.016910335,0.051525604,0.015390994,0.08633596,-0.03832589,0.053824395,-0.039403215,0.0113903545,-0.0489233,-0.037570268,-0.054049242,0.048034027,-0.11861077,-0.06810414,0.034068055,-0.10287884,-0.086382836,-0.031570487,-0.0029370748,0.02951762,0.06947947,0.06714202,0.02182187,0.06390569,0.0016268827,0.08395807,0.055993512,-0.076575935,0.06869205,0.07946726,0.14223076,-0.04699567,0.06481081,0.057351153,-0.03323365,-0.027316997,0.056972295,-0.07354353,0.022289857,0.05383291,-0.020371778,BenignTraffic
-0.030173458,-0.052822478,0.053578667,-0.050852355,0.010896752,0.016910335,0.051525604,0.015390994,0.08633596,-0.03832589,0.053824395,-0.039403215,0.0113903545,-0.0489233,-0.037570268,-0.054049242,0.048034027,-0.11861077,-0.06810414,0.034068055,-0.10287884,-0.086382836,-0.031570487,-0.0029370748,0.02951762,0.06947947,0.06714202,0.02182187,0.06390569,0.0016268827,0.08395807,0.055993512,-0.076575935,0.06869205,0.07946726,0.14223076,-0.04699567,0.06481081,0.057351153,-0.03323365,-0.027316997,0.056972295,-0.07354353,0.022289857,0.05383291,-0.020371778,AttackTraffic
-0.08264535,0.07065927,0.1418266,0.07323374,0.012144409,-0.025294703,-0.0052793752,-0.06268714,0.034021173,0.16541468,0.045022562,0.015868217,0.023806006,0.060867347,-0.06582135,-0.04845564,-0.005086802,-0.09659806,0.13808675,-0.0622417,-0.07048847,-0.13759136,0.20637807,-0.12697434,0.0593507,0.02801903,-0.07130367,0.042034287,-0.041450504,0.04359582,0.026714738,0.08236258,0.0882177,-0.09372819,-0.044570602,-0.023743495,0.0076860264,0.1411852,0.061316937,0.15105993,-0.07638278,-0.1712003,0.07059172,0.079654396,0.06456052,-0.08840626,BenignTraffic
-0.08264535,0.07065927,0.1418266,0.07323374,0.012144409,-0.025294703,-0.0052793752,-0.06268714,0.034021173,0.16541468,0.045022562,0.015868217,0.023806006,0.060867347,-0.06582135,-0.04845564,-0.005086802,-0.09659806,0.13808675,-0.0622417,-0.07048847,-0.13759136,0.20637807,-0.12697434,0.0593507,0.02801903,-0.07130367,0.042034287,-0.041450504,0.04359582,0.026714738,0.08236258,0.0882177,-0.09372819,-0.044570602,-0.023743495,0.0076860264,0.1411852,0.061316937,0.15105993,-0.07638278,-0.1712003,0.07059172,0.079654396,0.06456052,-0.08840626,AttackTraffic
